code,name,market_cap,industry
300199,翰宇药业,177.7081568,
300171,东富龙,136.39397392,
000967,盈峰环境,245.43815248,
301177,迪阿股份,128.96846001,
301358,湖南裕能,519.85649926,
600521,华海药业,256.4792909,
000727,冠捷科技,123.65717855,
688122,西部超导,612.24382197,
603162,海通发展,116.35838512,
603341,龙旗科技,258.26429626,
001311,多利科技,122.03016826,
688221,前沿生物-U,100.01250035,
000012,南  玻Ａ,144.62959824,
600828,茂业商业,115.86963233,
301571,国科天成,107.38640594,
002006,精工科技,122.56729315,
300482,万孚生物,102.93187149,
600933,爱柯迪,211.07416359,
002850,科达利,468.42084569,
688106,金宏气体,116.54222164,
000825,太钢不锈,317.28100224,
300529,健帆生物,165.2314314,
688160,步科股份,133.87758842,
301297,富乐德,296.60617036,
000009,中国宝安,268.49617376,
688363,华熙生物,224.94373901,
601678,滨化股份,107.57253723,
688531,日联科技,131.77965666,
688036,传音控股,733.88014744,
301535,浙江华远,118.61452951,
300353,东土科技,143.76195558,
300128,锦富技术,105.48817145,
688578,艾力斯,451.17,
301207,华兰疫苗,116.89984875,
601677,明泰铝业,206.67362681,
600875,东方电气,953.81577791,
002044,美年健康,302.57182825,
603929,亚翔集成,300.965616,
600734,实达集团,106.51902188,
300007,汉威科技,194.56818681,
000572,海马汽车,120.38738638,
601137,博威合金,217.62625512,
688336,三生国健,363.18762916,
002532,天山铝业,888.71758368,
688319,欧林生物,105.93059379,
601636,旗滨集团,205.6264341,
688190,云路股份,131.22,
601127,赛力斯,2055.54240148,
688050,爱博医疗,121.97938247,
688596,正帆科技,105.00480734,
000987,越秀资本,558.40684302,
300188,国投智能,130.64055112,
300130,新国都,161.33987058,
002967,广电计量,146.42541093,
300182,捷成股份,164.62442406,
002948,青岛银行,263.08003352,
002517,恺英网络,547.35675655,
603686,福龙马,108.67659369,
300459,汤姆猫,190.2053718,
300065,海兰信,174.90109238,
688052,纳芯微,309.5862294,
688608,恒玄科技,415.29023682,
002527,新时达,119.74886915,
000050,深天马Ａ,258.30927917,
688091,上海谊众,114.05906855,
301292,海科新源,123.71849552,
600216,浙江医药,141.64924058,
300229,拓尔思,214.5613009,
603583,捷昌驱动,152.07091046,
300012,华测检测,279.01291788,
300623,捷捷微电,264.10216629,
688198,佰仁医疗,152.81777875,
600633,浙数文化,195.28346869,
002600,领益智造,1161.13759402,
600179,安通控股,219.61625021,
000516,国际医学,116.64652083,
002456,欧菲光,364.63386029,
002925,盈趣科技,161.35599898,
688185,康希诺,170.80608401,
300346,南大光电,411.65305143,
002957,科瑞技术,101.17377606,
002897,意华股份,106.78948736,
002444,巨星科技,462.26305643,
300054,鼎龙股份,448.94941001,
600839,四川长虹,508.71011326,
688809,强一股份,457.344329,
603075,热威股份,101.38549566,
000676,智度股份,122.32553278,
300997,欢乐家,108.4934218,
603533,掌阅科技,110.68978179,
688520,神州细胞,206.3240363,
688277,天智航-U,109.39248896,
688507,索辰科技,107.52756965,
600550,保变电气,278.62325902,
301087,可孚医疗,117.9223565,
600021,上海电力,671.45391691,
603496,恒为科技,100.673786,
000680,山推股份,189.4680119,
601026,道生天合,139.7928,
002320,海峡股份,242.23791765,
001233,海安集团,155.49230456,
000723,美锦能源,219.29398213,
002221,东华能源,135.86221352,
601298,青岛港,563.42748,
688248,南网科技,325.21073,
688382,益方生物-U,152.97317587,
603000,人民网,276.97560953,
688139,海尔生物,110.32943261,
688187,时代电气,808.65827935,
000970,中科三环,178.22539832,
688062,迈威生物-U,161.0388,
300628,亿联网络,466.53698568,
002077,大港股份,109.33765985,
300790,宇瞳光学,117.13665295,
601869,长飞光纤,932.05557059,
688177,百奥泰,103.188736,
603516,淳中科技,444.54772617,
601360,三六零,876.34464645,
300024,机器人,291.04874871,
002739,万达电影,245.38868587,
002472,双环传动,403.20945397,
000785,居然智家,203.62449622,
688126,沪硅产业,772.71446928,
600366,宁波韵升,163.97692481,
600095,湘财股份,334.52496593,
002099,海翔药业,106.34959212,
600755,厦门国贸,151.98486,
002402,和而泰,372.53676503,
003035,南网能源,216.66666662,
002183,怡 亚 通,148.54892001,
688017,绿的谐波,396.37806326,
600589,大位科技,142.23137546,
300127,银河磁体,111.55012347,
688016,心脉医疗,120.92013678,
300893,松原安全,122.88572891,
001285,瑞立科密,111.98074136,
300364,中文在线,238.87518869,
600458,时代新材,139.70610335,
601799,星宇股份,354.55672692,
601399,国机重装,418.38624162,
300820,英杰电气,128.81136895,
300276,三丰智能,136.32148293,
600612,老凤祥,245.08067243,
603605,珀莱雅,289.77523534,
002023,海特高新,109.05462659,
002268,电科网安,174.28559671,
002292,奥飞娱乐,138.70203158,
300413,芒果超媒,497.05052055,
688088,虹软科技,223.652498,
600456,宝钛股份,196.65323505,
688372,伟测科技,210.762134,
600266,城建发展,133.8854562,
000818,航锦科技,140.3820083,
300140,节能环境,230.26067929,
688351,微电生理,121.74422,
002389,航天彩虹,249.67621132,
002670,国盛证券,319.48247621,
002179,中航光电,795.83443349,
301510,固高科技,156.323908,
002698,博实股份,180.17533789,
300377,赢时胜,162.59216682,
688392,骄成超声,167.73235865,
300002,神州泰岳,247.66718973,
301029,怡合达,182.20643916,
000536,华映科技,139.40805327,
300638,广和通,286.59602448,
002017,东信和平,140.92886751,
301078,孩子王,139.99349038,
600821,金开新能,111.04784799,
603882,金域医学,155.33049961,
000703,恒逸石化,421.50674136,
600711,盛屯矿业,534.67579832,
002987,京北方,177.13536304,
002881,美格智能,126.82063665,
600955,维远股份,112.2,
600682,南京新百,102.90261491,
600435,北方导航,270.86327285,
603556,海兴电力,197.18012094,
600048,保利发展,803.21675335,
000959,首钢股份,438.93115314,
600060,海信视像,322.98063287,
600973,宝胜股份,106.00661097,
601858,中国科传,166.7955,
600848,上海临港,311.27489629,
301301,川宁生物,254.0066815,
000553,安道麦A,145.3802542,
002371,北方华创,3697.50794684,
688729,屹唐股份,829.330136,
688188,柏楚电子,475.39382481,
001301,尚太科技,213.23200136,
300033,同花顺,1963.20768,
920576,天力复合,119.4092,
002831,裕同科技,255.44249625,
603009,北特科技,180.77297371,
603156,养元饮品,426.72998385,
605589,圣泉集团,263.90393368,
688001,华兴源创,150.22594644,
688403,汇成股份,188.90820342,
002217,合力泰,237.84488591,
300602,飞荣达,202.19754227,
300468,四方精创,183.60464915,
603169,兰石重装,153.09739873,
002354,天娱数科,125.9139809,
300926,博俊科技,141.71858174,
000049,德赛电池,104.73707281,
688049,炬芯科技,104.36488587,
688708,佳驰科技,280.007,
600895,张江高科,699.07846287,
688776,国光电气,127.89243442,
688055,龙腾光电,128.66666924,
688295,中复神鹰,317.61,
601222,林洋能源,124.43421702,
300168,万达信息,103.14900604,
603218,日月股份,148.06003763,
688366,昊海生科,108.6175674,
600761,安徽合力,192.38963638,
002243,力合科创,134.49812873,
600126,杭钢股份,300.56982839,
301345,涛涛车业,240.61677516,
002265,建设工业,277.99117352,
002975,博杰股份,136.19308301,
600110,诺德股份,126.66820804,
002867,周大生,140.24322698,
002392,北京利尔,107.62037185,
300726,宏达电子,219.09879754,
002011,盾安环境,145.61875233,
688727,恒坤新材,279.11733552,
600977,中国电影,317.2033,
600606,绿地控股,238.92171134,
603809,豪能股份,130.68101059,
001696,宗申动力,261.63865122,
603193,润本股份,104.02094103,
603337,杰克科技,223.39675675,
002681,奋达科技,123.47207356,
600623,华谊集团,205.91463416,
002063,远光软件,131.60351646,
600475,华光环能,202.85592769,
300735,光弘科技,202.76311403,
000035,中国天楹,151.40127755,
600517,国网英大,396.28759706,
600810,神马股份,102.57048304,
688208,道通科技,253.66443242,
000537,绿发电力,180.62104556,
601963,重庆银行,362.74701622,
600268,国电南自,141.71397353,
603301,振德医疗,188.58372853,
000792,盐湖股份,1883.7998246,
301551,无线传媒,142.883572,
002430,杭氧股份,327.45522002,
688128,中国电研,131.058,
688321,微芯生物,141.87624978,
600566,济川药业,249.22362233,
301629,矽电股份,139.07700424,
000408,藏格矿业,1468.004049,
002212,天融信,111.45839157,
688484,南芯科技,187.18816951,
002287,奇正藏药,141.88531434,
601519,大智慧,270.923592,
300687,赛意信息,106.63627137,
601238,广汽集团,851.45500265,
688249,晶合集成,755.45675558,
688165,埃夫特-U,124.70542,
300010,豆神教育,161.1957874,
300251,光线传媒,512.20454023,
600129,太极集团,102.56378241,
601877,正泰电器,685.52110334,
603606,东方电缆,409.60327318,
688765,禾元生物-U,283.10425,
301015,百洋医药,130.3547711,
601811,新华文轩,186.8035274,
301262,海看股份,111.8811,
300274,阳光电源,3380.16390569,
300009,安科生物,173.65022156,
300303,聚飞光电,104.13520623,
600688,上海石化,323.65835725,
002271,东方雨虹,413.00620683,
002773,康弘药业,300.16636681,
600409,三友化工,152.34898926,
688428,诺诚健华-U,358.04625786,
002317,众生药业,182.9900317,
600031,三一重工,2113.01201962,
600460,士兰微,526.84514613,
300031,宝通科技,101.33670019,
300298,三诺生物,105.05011988,
603650,彤程新材,381.30922387,
301600,慧翰股份,140.06149,
600032,浙江新能,195.01916878,
605117,德业股份,804.53999088,
002741,光华科技,107.83867369,
600167,联美控股,170.16560282,
601618,中国中冶,650.72164194,
002266,浙富控股,264.09513294,
688192,迪哲医药-U,278.4113802,
600100,同方股份,317.27319342,
300910,瑞丰新材,177.70913444,
688289,圣湘生物,116.86256081,
301396,宏景科技,120.849013,
688166,博瑞医药,214.97906669,
603112,华翔股份,103.06454342,
000709,河钢股份,263.59658785,
000933,神火股份,718.1071046,
600666,奥瑞德,105.38043519,
600726,华电能源,203.2185406,
000415,渤海租赁,278.30345769,
603707,健友股份,157.03974688,
002123,梦网科技,104.38263806,
301584,建发致新,131.35775711,
600737,中粮糖业,376.86505777,
002318,久立特材,317.38504986,
