code,name,market_cap,industry
600458,时代新材,135.42463716,
000962,东方钽业,192.05036755,
001203,大中矿业,435.70145963,
600577,精达股份,345.81690889,
603040,新坐标,126.0852479,
600094,大名城,120.66490734,
688698,伟创电气,220.87150277,
688128,中国电研,133.04005,
688472,阿特斯,643.01422977,
600403,大有能源,159.46718721,
603233,大参林,225.83357169,
000672,上峰水泥,129.99592985,
600515,海南机场,548.4148609,
601568,北元集团,162.46388896,
603626,科森科技,129.78635949,
002318,久立特材,294.12838672,
000811,冰轮环境,165.3468323,
600029,南方航空,1404.37145771,
603766,隆鑫通用,323.43284138,
600618,氯碱化工,154.3793968,
002244,滨江集团,325.76817528,
688322,奥比中光-UW,411.0123883,
002648,卫星化学,656.54904498,
688519,南亚新材,195.68163017,
688306,均普智能,147.02545116,
601111,中国国航,1537.2058901,
601369,陕鼓动力,182.1712538,
300972,万辰集团,377.65062,
688146,中船特气,257.24117661,
688258,卓易信息,156.3582853,
300382,斯莱克,103.67915904,
603027,千禾味业,135.84547948,
301498,乖宝宠物,287.37930998,
002518,科士达,324.76515743,
003035,南网能源,193.93939389,
002557,洽洽食品,120.44412002,
605099,共创草坪,174.29624948,
603225,新凤鸣,325.79754091,
688708,佳驰科技,273.20683,
000422,湖北宜化,170.41970132,
603179,新泉股份,529.06815723,
002847,盐津铺子,204.64134312,
000065,北方国际,132.6375712,
600053,九鼎投资,104.09314608,
002895,川恒股份,243.67433988,
600522,中天科技,656.99280801,
601226,华电科工,105.41368959,
601021,春秋航空,571.93371909,
301638,南网数字,735.13513318,
601233,桐昆股份,459.7938926,
688297,中无人机,349.11,
600026,中远海能,796.28267624,
600760,中航沈飞,1735.07796497,
002345,潮宏基,117.72793368,
600057,厦门象屿,245.71097782,
002320,海峡股份,247.60111878,
605598,上海港湾,150.68870082,
300058,蓝色光标,607.10640949,
600201,生物股份,203.22750259,
600282,南钢股份,336.6139692,
600808,马钢股份,318.03813298,
688787,海天瑞声,101.05070902,
000415,渤海租赁,256.6576332,
600166,福田汽车,241.48071119,
603885,吉祥航空,334.37120653,
002215,诺 普 信,117.80842153,
605090,九丰能源,329.41688068,
002488,金固股份,119.4526878,
002444,巨星科技,458.56017407,
603317,天味食品,140.11646689,
002943,宇晶股份,127.01423513,
002436,兴森科技,411.66093696,
002266,浙富控股,235.38914023,
002993,奥海科技,134.376272,
688100,威胜信息,211.81797339,
300180,华峰超纤,125.03527101,
002353,杰瑞股份,891.47127379,
301216,万凯新材,132.22499106,
688228,开普云,160.22364764,
600729,重庆百货,114.60589064,
688333,铂力特,330.64051632,
600649,城投控股,116.45928571,
300102,乾照光电,315.0302813,
600583,海油工程,272.79759116,
600352,浙江龙盛,373.48249753,
002683,广东宏大,409.86921181,
600578,京能电力,378.24608735,
000572,海马汽车,122.19648645,
601717,中创智领,450.99202232,
000902,新洋丰,205.14895586,
002706,良信股份,130.50712732,
301078,孩子王,147.68682633,
002796,世嘉科技,113.43894313,
688408,中信博,105.04209234,
688409,富创精密,282.9387524,
002326,永太科技,260.42342953,
600879,航天电子,875.30411331,
600292,电投水电,602.71637326,
688690,纳微科技,113.0681342,
601058,赛轮轮胎,535.63153219,
600988,赤峰黄金,634.35725122,
002167,东方锆业,107.98945802,
601156,东航物流,302.11182231,
601020,华钰矿业,265.17658333,
000739,普洛药业,211.06841955,
603099,长白山,132.20153444,
000932,华菱钢铁,391.02859944,
603505,金石资源,167.32376002,
300352,北信源,101.05273886,
300012,华测检测,255.95817135,
600038,中直股份,310.32958112,
600859,王府井,174.99612272,
000612,焦作万方,155.70124086,
601118,海南橡胶,259.3333245,
600409,三友化工,144.7108963,
600063,皖维高新,138.83704273,
300072,海新能科,120.07070743,
000777,中核科技,106.01496446,
002928,华夏航空,143.80217438,
000039,中集集团,537.63428238,
688596,正帆科技,108.85792492,
002299,圣农发展,207.59965741,
688037,芯源微,458.7020984,
300007,汉威科技,197.44970826,
000553,安道麦A,135.82802596,
002568,百润股份,233.82632777,
601958,金钼股份,627.5745558,
600456,宝钛股份,189.77323849,
600688,上海石化,309.9529545,
603077,和邦生物,202.24201932,
600973,宝胜股份,107.92652372,
688661,和林微纳,135.7421501,
000761,本钢板材,135.57179635,
600370,三房巷,102.87225733,
000100,TCL科技,1035.88294986,
601038,一拖股份,160.11945169,
002782,可立克,103.65647872,
000922,佳电股份,103.55278795,
301551,无线传媒,141.723543,
000543,皖能电力,195.8569918,
600764,中国海防,204.66126317,
603599,广信股份,112.78237185,
002597,金禾实业,129.63376417,
002237,恒邦股份,221.35941916,
000600,建投能源,163.73368134,
000899,赣能股份,105.17806253,
603043,广州酒家,101.46871161,
688777,中控技术,524.4004185,
002408,齐翔腾达,143.84829556,
600096,云天化,655.91206501,
603267,鸿远电子,134.02691736,
002601,龙佰集团,485.4329042,
000035,中国天楹,146.14760546,
000519,中兵红箭,266.39653326,
600219,南山铝业,705.09927572,
600301,华锡有色,314.13301007,
688499,利元亨,116.79387462,
600021,上海电力,617.85045296,
688523,航天环宇,269.232496,
601869,长飞光纤,975.52058876,
603009,北特科技,171.32809362,
002239,奥特佳,103.324567,
002023,海特高新,107.4988201,
600995,南网储能,453.19362315,
002984,森麒麟,222.84046556,
601991,大唐发电,706.95634125,
603202,天有为,152.4,
600118,中国卫星,1240.3128537,
600795,国电电力,877.51245883,
603737,三棵树,324.49212463,
688726,拉普拉斯,177.12754459,
002096,易普力,170.93273811,
688586,江航装备,117.59299858,
603306,华懋科技,226.8568345,
600888,新疆众和,124.36899049,
002043,兔 宝 宝,111.93387935,
300842,帝科股份,130.85346452,
300035,中科电气,159.36170101,
000700,模塑科技,134.30565141,
600726,华电能源,197.68340525,
688270,臻镭科技,430.243716,
301086,鸿富瀚,112.023,
603986,兆易创新,2009.81907806,
000420,吉林化纤,115.81269896,
002156,通富微电,731.32995189,
000880,潍柴重机,142.58713342,
002911,佛燃能源,164.50654729,
002602,世纪华通,1474.1364644,
002487,大金重工,359.4355331,
603033,三维股份,109.8189185,
002216,三全食品,103.12828883,
688160,步科股份,145.31336316,
000729,燕京啤酒,341.3251142,
688518,联赢激光,105.74251443,
688190,云路股份,129.456,
603319,美湖股份,133.69280307,
688516,奥特维,209.93747371,
601975,招商南油,155.85547778,
000938,紫光股份,795.67422095,
002179,中航光电,801.97741953,
601636,旗滨集团,186.39518486,
000990,诚志股份,100.86471541,
603662,柯力传感,202.73108171,
600032,浙江新能,190.93122073,
600985,淮北矿业,306.22351521,
600596,新安股份,174.09801932,
600141,兴发集团,457.85200028,
002850,科达利,463.30690091,
603162,海通发展,116.95720781,
300763,锦浪科技,321.59636399,
000688,国城矿业,300.53317024,
001330,博纳影业,116.14685415,
300783,三只松鼠,100.8191449,
600490,鹏欣资源,179.02256469,
002312,川发龙蟒,218.59673046,
601003,柳钢股份,129.67733592,
001359,平安电工,139.94358768,
603256,宏和科技,363.76732125,
000539,粤电力Ａ,247.28837574,
601456,国联民生,561.24256923,
600927,永安期货,235.07222229,
688301,奕瑞科技,252.76630076,
600547,山东黄金,2171.73779923,
300005,探路者,113.90921178,
603939,益丰药房,273.39438675,
300395,菲利华,516.26159476,
600500,中化国际,145.69405788,
002056,横店东磁,344.21227486,
600210,紫江企业,117.85039948,
002471,中超控股,106.352652,
300680,隆盛科技,131.16446093,
002053,云南能投,112.88143229,
000796,凯撒旅业,105.36893178,
603638,艾迪精密,181.17736058,
601579,会稽山,101.02294028,
300900,广联航空,106.39007412,
600623,华谊集团,194.66362838,
001212,中旗新材,109.70385874,
688349,三一重能,334.8083507,
002202,金风科技,1170.34373822,
002284,亚太股份,127.05134982,
300596,利安隆,106.31390582,
603606,东方电缆,407.402584,
000869,张  裕Ａ,139.1377351,
600507,方大特钢,137.63467946,
000410,沈阳机床,203.44880709,
600185,珠免集团,120.64037088,
603612,索通发展,129.60678023,
000723,美锦能源,208.28524808,
000791,甘肃能源,223.50055822,
600707,彩虹股份,246.88121356,
600299,安迪苏,283.03171372,
601933,永辉超市,437.41678306,
600509,天富能源,126.03224222,
301358,湖南裕能,478.39275096,
603103,横店影视,119.73696,
600803,新奥股份,613.58460821,
600801,华新建材,512.47242748,
000581,威孚高科,205.53863833,
600977,中国电影,305.4412,
300428,立中集团,170.64124854,
002429,兆驰股份,425.53241706,
601886,江河集团,101.17708396,
002537,海联金汇,105.30930203,
600345,长江通信,120.17658333,
601137,博威合金,207.23864213,
002916,深南电路,1586.5097217,
601608,中信重工,331.1017135,
600580,卧龙电驱,756.37729883,
601890,亚星锚链,104.67054,
003010,若羽臣,119.22909715,
002484,江海股份,273.44344703,
688535,华海诚科,123.42641222,
300520,科大国创,139.41560799,
300337,银邦股份,140.05783152,
002004,华邦健康,110.08350702,
002157,正邦科技,299.70526788,
603728,鸣志电器,315.2509695,
601898,中煤能源,1735.55903906,
002208,合肥城建,116.07567868,
603281,江瀚新材,113.53066687,
302132,中航成飞,2213.29328674,
301232,飞沃科技,130.3315097,
002170,芭田股份,122.89408454,
600143,金发科技,545.4089878,
002010,传化智联,182.42603993,
600320,振华重工,273.4275467,
002409,雅克科技,469.21709774,
300870,欧陆通,259.24205415,
002153,石基信息,430.12094934,
600782,新钢股份,121.31124388,
603529,爱玛科技,265.77932894,
600033,福建高速,105.38496,
300821,东岳硅材,161.16,
000058,深 赛 格,117.94902438,
000959,首钢股份,411.78876735,
300573,兴齐眼药,196.97112093,
002255,海陆重工,112.75055916,
002531,天顺风能,131.17214203,
000951,中国重汽,199.84527814,
600869,远东股份,227.03978592,
603693,江苏新能,113.39573194,
002497,雅化集团,270.6216797,
301559,中集环科,108.84,
002553,南方精工,101.00447483,
002019,亿帆医药,155.81956989,
601872,招商轮船,924.53465848,
300144,宋城演艺,222.57289283,
600388,龙净环保,202.69938836,
600428,中远海特,205.24524555,
002434,万里扬,131.26,
002008,大族激光,495.44515993,
601117,中国化学,487.92262634,
002226,江南化工,159.20026359,
605296,神农集团,151.34205815,
688150,莱特光电,117.91421241,
002176,江特电机,172.16825112,
300627,华测导航,314.20615568,
000933,神火股份,714.05889668,
301665,泰禾股份,137.025,
600019,宝钢股份,1555.24085108,
300718,长盛轴承,255.72497178,
603858,步长制药,177.48386879,
300224,正海磁材,161.01117214,
300342,天银机电,240.56987396,
002458,益生股份,101.78998818,
600748,上实发展,113.62507415,
601969,海南矿业,226.40152684,
600131,国网信通,222.53453167,
600298,安琪酵母,393.19424736,
000582,北部湾港,233.17473736,
600546,山煤国际,206.7701754,
600098,广州发展,236.99647272,
601208,东材科技,291.18170052,
002080,中材科技,662.52319096,
002507,涪陵榨菜,150.93260886,
603619,中曼石油,118.68228294,
002271,东方雨虹,343.01730076,
603057,紫燕食品,116.6108775,
688206,概伦电子,181.20805799,
002050,三花智控,2464.21296034,
600598,北大荒,276.25145786,
002251,步步高,144.11430333,
601311,骆驼股份,113.325915,
003022,联泓新科,278.8665984,
002392,北京利尔,102.26316307,
600956,新天绿能,339.8057884,
601222,林洋能源,122.7860817,
603219,富佳股份,100.32218,
300008,天海防务,149.47452,
601330,绿色动力,100.99925511,
603588,高能环境,139.9852466,
688556,高测股份,122.20684569,
001979,招商蛇口,833.98297582,
301155,海力风电,189.54362967,
000598,兴蓉环境,213.35662355,
002091,江苏国泰,153.00518086,
603871,嘉友国际,197.13004762,
000567,海德股份,119.62103989,
002190,成飞集成,139.6174603,
600563,法拉电子,248.58,
600873,梅花生物,296.12791824,
002508,老板电器,185.39701532,
301039,中集车辆,178.60405723,
300772,运达股份,156.11058467,
301090,华润材料,108.66765324,
600179,安通控股,218.34679212,
600361,创新新材,171.65249785,
002078,太阳纸业,431.47622237,
601619,嘉泽新能,150.00645742,
002960,青鸟消防,100.22635981,
002233,塔牌集团,108.97393646,
002389,航天彩虹,253.02492579,
600989,宝丰能源,1556.872328,
300263,隆华科技,101.12011571,
002741,光华科技,104.67652198,
688800,瑞可达,180.78774047,
600104,上汽集团,1753.02981936,
002978,安宁股份,178.60100011,
002891,中宠股份,160.22437917,
002468,申通快递,209.41373631,
002738,中矿资源,601.00273354,
000709,河钢股份,246.02348199,
300185,通裕重工,116.52474481,
002668,TCL智家,110.25413223,
300468,四方精创,191.29906364,
601699,潞安环能,378.4132638,
600039,四川路桥,893.90671831,
603216,梦天家居,111.300462,
